ResponseId,MainBranch,Age,Employment,RemoteWork,Check,CodingActivities,EdLevel,LearnCode,LearnCodeOnline,TechDoc,YearsCode,YearsCodePro,DevType,OrgSize,PurchaseInfluence,BuyNewTool,BuildvsBuy,TechEndorse,Country,Currency,CompTotal,LanguageHaveWorkedWith,LanguageWantToWorkWith,LanguageAdmired,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,DatabaseAdmired,PlatformHaveWorkedWith,PlatformWantToWorkWith,PlatformAdmired,WebframeHaveWorkedWith,WebframeWantToWorkWith,WebframeAdmired,EmbeddedHaveWorkedWith,EmbeddedWantToWorkWith,EmbeddedAdmired,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,MiscTechAdmired,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,ToolsTechAdmired,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,NEWCollabToolsAdmired,OpSysPersonal use,OpSysProfessional use,OfficeStackAsyncHaveWorkedWith,OfficeStackAsyncWantToWorkWith,OfficeStackAsyncAdmired,OfficeStackSyncHaveWorkedWith,OfficeStackSyncWantToWorkWith,OfficeStackSyncAdmired,AISearchDevHaveWorkedWith,AISearchDevWantToWorkWith,AISearchDevAdmired,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOHow,SOComm,AISelect,AISent,AIBen,AIAcc,AIComplex,AIToolCurrently Using,AIToolInterested in Using,AIToolNot interested in Using,AINextMuch more integrated,AINextNo change,AINextMore integrated,AINextLess integrated,AINextMuch less integrated,AIThreat,AIEthics,AIChallenges,TBranch,ICorPM,WorkExp,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Knowledge_9,Frequency_1,Frequency_2,Frequency_3,TimeSearching,TimeAnswering,Frustration,ProfessionalTech,ProfessionalCloud,ProfessionalQuestion,Industry,JobSatPoints_1,JobSatPoints_4,JobSatPoints_5,JobSatPoints_6,JobSatPoints_7,JobSatPoints_8,JobSatPoints_9,JobSatPoints_10,JobSatPoints_11,SurveyLength,SurveyEase,ConvertedCompYearly,JobSat
51362,I am a developer by profession,35-44 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby;Contribute to open-source projects;Professional development or self-paced learning from online courses,Some college/university study without earning a degree,"Books / Physical media;Colleague;On the job training;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification","Technical documentation;Blogs;Books;Written Tutorials;Coding sessions (live or recorded);Social Media;How-to videos;Interactive tutorial;Video-based Online Courses;Written-based Online Courses;Certification videos;Online challenges (e.g., daily or weekly coding challenges);Auditory material (e.g., podcasts)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine,18,15,Other (please specify):,"1,000 to 4,999 employees",I have some influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community;Quality support system;Reputation for quality and excellence;Frequent updates to features;Connected to an open source project,Brazil,BRL	Brazilian real,160000.0,Java;PowerShell;Python;SQL,Go;Java;Python;Rust,Java;Python,Dynamodb;Microsoft SQL Server;MongoDB;Redis,Dynamodb;MongoDB;Redis,Dynamodb;MongoDB;Redis,Amazon Web Services (AWS),Amazon Web Services (AWS),Amazon Web Services (AWS),FastAPI;Flask;Spring Boot,FastAPI;Spring Boot,FastAPI;Spring Boot,,,,,,,Docker;Kubernetes;Maven (build tool);Pip,Docker;Kubernetes;Maven (build tool);Pip,Docker;Kubernetes;Maven (build tool);Pip,Visual Studio Code,Visual Studio Code,Visual Studio Code,Windows;Windows Subsystem for Linux (WSL),Debian;Other Linux-based;Ubuntu;Windows;Windows Subsystem for Linux (WSL),Lucid;Markdown File,Lucid;Markdown File,Lucid;Markdown File,Microsoft Teams;Whatsapp,,,,,,Stack Overflow,Daily or almost daily,Yes,A few times per week,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Engage with community by commenting on questions and answers or voting on questions and answers,"Yes, somewhat","No, and I don't plan to",,,,,,,,,,,,,,,,Yes,Individual contributor,15.0,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,1-2 times a week,10+ times a week,10+ times a week,30-60 minutes a day,60-120 minutes a day,Amount of technical debt;Showing my contributions;Maintaining security of code being produced;Patching/updating core components;Maintaining security of systems/platforms used in work;Reliability of tools/systems used in work,DevOps function;Automated testing;Observability tools;Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),A coworker,Insurance,20.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,Appropriate in length,Easy,,4.0
42595,I am a developer by profession,25-34 years old,"Employed, full-time",Remote,Apples,I don’t code outside of work,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Other online resources (e.g., videos, blogs, forum, online community)",Blogs;Written Tutorials,,10,6,"Developer, full-stack","1,000 to 4,999 employees",I have little or no influence,Start a free trial;Ask developers I know/work with;Research companies that have advertised on sites I visit,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community;Quality support system,India,INR	Indian rupee,4000000.0,Python,Python,Python,MySQL,MySQL,MySQL,,,,React,,,,,,,,,,,,Visual Studio Code,Visual Studio Code,Visual Studio Code,,iOS,Confluence,Confluence,Confluence,Slack;Zoom,Slack;Zoom,Slack;Zoom,ChatGPT,ChatGPT,ChatGPT,Stack Overflow,A few times per week,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not really",Yes,Very favorable,Increase productivity,Highly trust,"Good, but not great at handling complex tasks",Debugging and getting help;Search for answers,,,Search for answers,,Debugging and getting help,,,Yes,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data,,Yes,Individual contributor,6.0,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,3-5 times a week,1-2 times a week,Never,15-30 minutes a day,Less than 15 minutes a day,Tracking my work;Showing my contributions;Complexity of tech stack for deployment,DevOps function;Observability tools;AI-assisted technology tool(s);Microservices;Continuous integration (CI) and (more often) continuous delivery,Cloud only (single or multi-cloud),Traditional public search engine,Software Development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Too long,Neither easy nor difficult,,9.0
48720,I am learning to code,25-34 years old,"Student, full-time",,Apples,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Colleague;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification;Friend or family member",Written Tutorials;Stack Overflow;How-to videos;Interactive tutorial;Video-based Online Courses;Written-based Online Courses;AI,,6,,Student,,,,,,Malaysia,,,Assembly;C++;Clojure;HTML/CSS;Java;JavaScript;Lua;PHP;PowerShell;Python;SQL;Visual Basic (.Net),Bash/Shell (all shells);Dart;Go;HTML/CSS;JavaScript;Python;SQL;TypeScript,HTML/CSS;JavaScript;Python;SQL,MySQL;PostgreSQL;Supabase,Firebase Realtime Database;MongoDB;PostgreSQL;Supabase,PostgreSQL;Supabase,Amazon Web Services (AWS);Google Cloud;Heroku;Netlify;Oracle Cloud Infrastructure (OCI),Alibaba Cloud;Amazon Web Services (AWS);Cloudflare;Digital Ocean;Firebase;Google Cloud;Microsoft Azure;Netlify;Vercel,Amazon Web Services (AWS);Google Cloud;Netlify,CodeIgniter;React;Vue.js,Angular;AngularJS;Laravel;React;Svelte;Vue.js,React;Vue.js,,,,OpenGL,,,Chocolatey;Docker;npm;Pip;Unity 3D;Vite,Bun;Docker;npm;Pip;Vite;Yarn,Docker;npm;Pip;Vite,CLion;Eclipse;IntelliJ IDEA;Jupyter Notebook/JupyterLab;Netbeans;Notepad++;PhpStorm;PyCharm;Visual Studio;Visual Studio Code;WebStorm,CLion;IntelliJ IDEA;Notepad++;PhpStorm;PyCharm;WebStorm,CLion;IntelliJ IDEA;Notepad++;PhpStorm;PyCharm;WebStorm,Windows,Windows;Windows Subsystem for Linux (WSL),GitHub Discussions;Notion,GitHub Discussions;Jira;Notion;Obsidian,GitHub Discussions;Notion,Cisco Webex Teams;Discord;Google Meet;Microsoft Teams;Telegram;Whatsapp;Zoom,Discord;Google Meet;Slack;Telegram;Whatsapp,Discord;Google Meet;Telegram;Whatsapp,ChatGPT;Claude;GitHub Copilot;Google Gemini;Perplexity AI;Phind,ChatGPT;Claude;GitHub Copilot;Google Gemini,ChatGPT;Claude;GitHub Copilot;Google Gemini,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not at all",Yes,Favorable,Increase productivity;Greater efficiency;Speed up learning;Make workload more manageable,Somewhat distrust,"Good, but not great at handling complex tasks",Learning about a codebase;Writing code;Debugging and getting help;Search for answers,Project planning;Documenting code;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Generating content or synthetic data,,,Learning about a codebase;Writing code;Debugging and getting help;Search for answers,,,,I'm not sure,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Biased results that do not represent diverse viewpoints,Don’t trust the output or answers;Lack of proper training and education on new tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Appropriate in length,Neither easy nor difficult,,
17122,I am learning to code,Under 18 years old,"Student, full-time",,Apples,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification;Friend or family member","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Social Media;AI;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,4,,Student,,,,,,Ukraine,,,JavaScript;Python;Rust,Python;Rust,Python;Rust,MongoDB;PostgreSQL;SQLite,PostgreSQL;SQLite,PostgreSQL;SQLite,,,,Node.js,,,Cargo,Cargo,Cargo,NumPy;Opencv;Qt;TensorFlow,NumPy;Opencv,NumPy;Opencv,Docker;npm;Pip,Docker;Pip,Docker;Pip,Emacs;IntelliJ IDEA;Nano;PyCharm;Qt Creator;Visual Studio Code,IntelliJ IDEA;PyCharm;Visual Studio Code,IntelliJ IDEA;PyCharm;Visual Studio Code,Fedora;Other Linux-based;Windows,Fedora;Other Linux-based;Windows,Obsidian,Obsidian,Obsidian,Discord;Google Meet;IRC;Matrix;Signal;Telegram;Whatsapp;Zoom,Discord;Google Meet;Signal;Telegram,Discord;Google Meet;Signal;Telegram,ChatGPT;Claude;GitHub Copilot;Google Gemini;WolframAlpha,ChatGPT;Claude;GitHub Copilot;Google Gemini;WolframAlpha,ChatGPT;Claude;GitHub Copilot;Google Gemini;WolframAlpha,Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not really",Yes,Favorable,Increase productivity;Greater efficiency,Neither trust nor distrust,Bad at handling complex tasks,Writing code;Debugging and getting help;Search for answers,Documenting code,Learning about a codebase;Project planning;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Generating content or synthetic data,,Debugging and getting help,Writing code,Search for answers,,No,Other (please specify):,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Too short,Easy,,
8318,I am a developer by profession,35-44 years old,"Employed, full-time",Remote,Apples,Professional development or self-paced learning from online courses,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Colleague;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification",Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Coding sessions (live or recorded);Interactive tutorial;Video-based Online Courses;Written-based Online Courses;Certification videos,API document(s) and/or SDK document(s);User guides or README files found in the source repository,25,18,"Developer, mobile",20 to 99 employees,I have some influence,Read ratings or reviews on third party sites like G2 Crowd;Research companies that have advertised on sites I visit,Is set up to be customized and needs to be engineered into a usable product,Quality support system;AI tool integration,Denmark,DKK	Danish krone,,Bash/Shell (all shells);HTML/CSS;JavaScript;Kotlin;Python;SQL,Bash/Shell (all shells);Kotlin,Bash/Shell (all shells);Kotlin,BigQuery;SQLite,SQLite,SQLite,Firebase;Google Cloud,,,React,React,React,Arduino;Rasberry Pi,Rasberry Pi,Rasberry Pi,,,,Gradle;Homebrew,Homebrew,Homebrew,Android Studio;IntelliJ IDEA;Vim;Xcode,Android Studio;IntelliJ IDEA;Vim;Xcode,Android Studio;IntelliJ IDEA;Vim;Xcode,iOS;MacOS,Android;iOS;MacOS;Other Linux-based;Ubuntu,Confluence;Jira;Miro,Miro,Miro,Google Meet;Slack,Google Meet;Slack,Google Meet;Slack,ChatGPT;GitHub Copilot,ChatGPT;GitHub Copilot,ChatGPT;GitHub Copilot,Stack Overflow,Multiple times per day,Yes,Less than once per month or monthly,Quickly finding code solutions,"No, not really",Yes,Very unfavorable,Other (please specify):,Somewhat distrust,Very poor at handling complex tasks,Writing code;Committing and reviewing code;Predictive analytics;Search for answers;Generating content or synthetic data,Documenting code;Debugging and getting help;Testing code;Deployment and monitoring,Learning about a codebase;Project planning,,Writing code;Predictive analytics,Committing and reviewing code;Generating content or synthetic data,,,No,Circulating misinformation or disinformation;Imitating a person's likeness;Energy demand,"AI tools lack context of codebase,  internal architecture, and/or company knowledge",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Too long,Neither easy nor difficult,,
25154,I am a developer by profession,35-44 years old,"Not employed, but looking for work",,Apples,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Other (please specify):",Technical documentation;Blogs;Written Tutorials;Stack Overflow,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,20,11,Engineering manager,,,,,,Taiwan,,,Go;TypeScript,Go,Go,MongoDB,PostgreSQL,,Amazon Web Services (AWS),,,Angular;Express;Node.js,Htmx,,,,,,,,Docker;Pulumi;Yarn,Docker;Pulumi,Docker;Pulumi,Neovim;Visual Studio Code,Goland;IntelliJ IDEA;Neovim,Neovim,MacOS,MacOS,Jira;Miro;Notion,,,Google Meet;Slack,Google Meet;Slack,Google Meet;Slack,,,,Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,A few times per month or weekly,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques,"No, not really","No, but I plan to soon",Unsure,,,,,,,,,,,,No,Circulating misinformation or disinformation;Replacing jobs without options for new employment opportunities;Biased results that do not represent diverse viewpoints;Energy demand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Appropriate in length,Easy,,
36298,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc)","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Written-based Online Courses;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,12,6,"Developer, full-stack",100 to 499 employees,I have some influence,Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,,APIs;Customization;Reputation for quality and excellence;Connected to an open source project,United States of America,USD	United States dollar,82000.0,C#;HTML/CSS;JavaScript;Perl;Visual Basic (.Net),C#;HTML/CSS;Perl,C#;HTML/CSS;Perl,MariaDB;Microsoft SQL Server,MariaDB;Microsoft SQL Server,MariaDB;Microsoft SQL Server,,,,ASP.NET;ASP.NET CORE;Vue.js,ASP.NET CORE,ASP.NET CORE,,,,.NET (5+) ;.NET Framework (1.0 - 4.8),.NET (5+) ,.NET (5+) ,,,,Android Studio;Neovim;Notepad++;Vim;Visual Studio,Neovim;Notepad++;Vim;Visual Studio,Neovim;Notepad++;Vim;Visual Studio,Arch,Windows,Azure Devops;Jira;Wikis,Wikis,Wikis,IRC;Microsoft Teams;Zoom,IRC,IRC,,,,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques;Learning new-to-everyone technology/techniques,"No, not really","No, and I don't plan to",,,,,,,,,,,,,,,,Yes,Individual contributor,6.0,Strongly agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Disagree,Disagree,Agree,Strongly disagree,1-2 times a week,6-10 times a week,1-2 times a week,30-60 minutes a day,15-30 minutes a day,Amount of technical debt,DevOps function;Knowledge sharing community,Hybrid (on-prem and cloud),Traditional public search engine,Government,0.0,0.0,0.0,33.0,33.0,34.0,0.0,0.0,0.0,Appropriate in length,Easy,82000.0,10.0
59638,I am learning to code,18-24 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Contribute to open-source projects;Professional development or self-paced learning from online courses,Some college/university study without earning a degree,"Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification;Coding Bootcamp;Friend or family member",Technical documentation;Stack Overflow;Written-based Online Courses,,,,,,,,,,,,,HTML/CSS;Java;JavaScript;PHP;Python,HTML/CSS;JavaScript;Python,HTML/CSS;JavaScript;Python,MongoDB;MySQL;PostgreSQL,MongoDB;MySQL;PostgreSQL,MongoDB;MySQL;PostgreSQL,Google Cloud;Microsoft Azure,Amazon Web Services (AWS);Google Cloud;Microsoft Azure;Oracle Cloud Infrastructure (OCI);PythonAnywhere,Google Cloud;Microsoft Azure,Angular;AngularJS;Express;Node.js;React,Angular;AngularJS;Django;Express;jQuery;Laravel;Node.js;React,Angular;AngularJS;Express;Node.js;React,Arduino,,,Spring Framework,Spring Framework,Spring Framework,Maven (build tool);npm,Maven (build tool);npm,Maven (build tool);npm,Eclipse;IntelliJ IDEA;Visual Studio Code,IntelliJ IDEA;Visual Studio Code,IntelliJ IDEA;Visual Studio Code,Windows,Windows,GitHub Discussions;Miro;Trello,GitHub Discussions;Miro;Trello,GitHub Discussions;Miro;Trello,Discord;Google Meet;Microsoft Teams;Telegram;Whatsapp;Zoom,Discord;Google Meet;Telegram;Whatsapp;Zoom,Discord;Google Meet;Telegram;Whatsapp;Zoom,Bing AI;ChatGPT;GitHub Copilot;Google Gemini;Visual Studio Intellicode,GitHub Copilot;Google Gemini,GitHub Copilot;Google Gemini,Stack Overflow;Stack Exchange,A few times per week,Not sure/can't remember,,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Engage with community by commenting on questions and answers or voting on questions and answers,"No, not really",Yes,Unfavorable,,Neither trust nor distrust,Neither good or bad at handling complex tasks,Writing code;Committing and reviewing code;Deployment and monitoring,Learning about a codebase;Project planning;Documenting code;Debugging and getting help;Testing code;Predictive analytics;Search for answers;Generating content or synthetic data,,,,Writing code;Committing and reviewing code;Deployment and monitoring,,,No,Other (please specify):,Not everyone uses them,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41330,I code primarily as a hobby,18-24 years old,"Student, full-time;Not employed, but looking for work",,Apples,,Some college/university study without earning a degree,"Other online resources (e.g., videos, blogs, forum, online community);Other (please specify):",Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Other (Please specify):,API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine,9,,Student,,,,,,Tunisia,,,C#;C++;HTML/CSS;JavaScript;Lua;PHP;Python,Assembly;C;C#;C++;Go;Kotlin;Ruby;Zig,C#;C++,MySQL;SQLite,SQLite,SQLite,,,,Laravel,ASP.NET;ASP.NET CORE;Laravel;Ruby on Rails;Svelte;Symfony,Laravel,CMake;MSVC,Arduino;CMake;GNU GCC;LLVM's Clang;MSVC;Rasberry Pi,CMake;MSVC,.NET (5+) ;.NET Framework (1.0 - 4.8);NumPy;OpenGL,.NET (5+) ;.NET Framework (1.0 - 4.8);CUDA;DirectX;GTK;Ktor;OpenCL;OpenGL;Pandas;Roslyn,.NET (5+) ;.NET Framework (1.0 - 4.8);OpenGL,APT;Chocolatey;Composer;Make;MSBuild;npm;NuGet;Pip;Unity 3D;Vite,Composer;Docker;MSBuild;npm,Composer;MSBuild;npm,PhpStorm;Visual Studio;Visual Studio Code,PhpStorm;Vim;Visual Studio;Visual Studio Code;VSCodium,PhpStorm;Visual Studio;Visual Studio Code,Ubuntu;Windows;Windows Subsystem for Linux (WSL),Windows,Markdown File;Trello,Doxygen;Markdown File;Trello;Wikis,Markdown File;Trello,,,,Visual Studio Intellicode,Visual Studio Intellicode,Visual Studio Intellicode,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Learning new-to-me technology/techniques,"No, not really","No, and I don't plan to",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Appropriate in length,Easy,,
41073,I code primarily as a hobby,Under 18 years old,"Not employed, and not looking for work",,Apples,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Online Courses or Certification;Coding Bootcamp;Friend or family member,,,3,,,,,,,,Czech Republic,,,C#;Java;Python,Assembly;Bash/Shell (all shells);C;C++;GDScript;Go;Java;Python;Rust,Java;Python,,,,,,,,,,,,,,,,Unity 3D,Godot,,IntelliJ IDEA;Visual Studio Code,IntelliJ IDEA;Visual Studio Code;VSCodium,IntelliJ IDEA;Visual Studio Code,Ubuntu,Debian,,,,,,,ChatGPT,ChatGPT;GitHub Copilot,ChatGPT,Stack Overflow,A few times per month or weekly,No,,Quickly finding code solutions,"No, not really",Yes,Unsure,Improve accuracy in coding,Somewhat trust,Neither good or bad at handling complex tasks,Writing code;Debugging and getting help,Documenting code,Learning about a codebase;Project planning;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Search for answers;Generating content or synthetic data,,,Writing code;Debugging and getting help,,,No,Missing or incorrect attribution for sources of data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Appropriate in length,Neither easy nor difficult,,
62967,I am a developer by profession,35-44 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888,I am a developer by profession,35-44 years old,"Employed, full-time",In-person,Apples,I don’t code outside of work,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification",Books;Written Tutorials;Video-based Online Courses;Written-based Online Courses,,11,7,"Developer, full-stack",20 to 99 employees,I have some influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Is ready-to-go but also customizable for growth and targeted use cases,Reputation for quality and excellence;Connected to an open source project,"Iran, Islamic Republic of...",USD	United States dollar,6000.0,Apex;HTML/CSS;Java;JavaScript;MATLAB;SQL,HTML/CSS;Java;JavaScript;SQL,HTML/CSS;Java;JavaScript;SQL,BigQuery;MySQL;Oracle,BigQuery;MySQL;Oracle,BigQuery;MySQL;Oracle,,,,jQuery,Angular;jQuery;Spring Boot,jQuery,,,,,,,,,,Eclipse;IntelliJ IDEA;Notepad++;Visual Studio,IntelliJ IDEA;Notepad++;Visual Studio,IntelliJ IDEA;Notepad++;Visual Studio,Windows,Other Linux-based,Jira,Jira,Jira,Skype;Telegram;Whatsapp,Skype;Telegram,Skype;Telegram,,,,Stack Overflow for Teams (private knowledge sharing & collaboration platform for companies);Stack Overflow,A few times per month or weekly,No,,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not really","No, and I don't plan to",,,,,,,,,,,,,,,,Yes,Individual contributor,7.0,Agree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,1-2 times a week,3-5 times a week,1-2 times a week,15-30 minutes a day,30-60 minutes a day,None of these,DevOps function;Developer portal or other central places to find tools/services,,A coworker,Banking/Financial Services,20.0,0.0,0.0,20.0,50.0,0.0,20.0,0.0,0.0,Appropriate in length,Easy,,0.0
37735,I code primarily as a hobby,Under 18 years old,"Student, full-time",,Apples,,Primary/elementary school,"Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification;Friend or family member",Technical documentation;Blogs;Written Tutorials;Stack Overflow;Social Media;AI,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine;AI-powered search/dev tool (free);AI-powered search/dev tool (paid),4,,Student,,,,,,Germany,,,Bash/Shell (all shells);HTML/CSS;JavaScript;Lua;Python;TypeScript,Bash/Shell (all shells);HTML/CSS;JavaScript;Lua;TypeScript,Bash/Shell (all shells);HTML/CSS;JavaScript;Lua;TypeScript,SQLite,,,Cloudflare;Vercel,,,Vue.js;WordPress,Angular;AngularJS;Deno;Express;Node.js;Svelte,,Arduino;Cargo,Cargo,Cargo,GTK;Opencv,NumPy;Opencv;Qt;React Native;TensorFlow;Torch/PyTorch,Opencv,APT;Bun;Homebrew;npm;Pacman;Pip;Vite,Bun;Docker;Nix;npm;Pacman;Vite,Bun;npm;Pacman;Vite,Nano;Visual Studio Code,Nano;Neovim;Visual Studio Code,Nano;Visual Studio Code,Arch;Other Linux-based;Ubuntu,Arch;Other Linux-based,Markdown File;Trello,Markdown File;Obsidian,Markdown File,Discord;Whatsapp,Discord;Whatsapp,Discord;Whatsapp,ChatGPT;Codeium;GitHub Copilot;Tabnine;Whispr AI;You.com,ChatGPT;GitHub Copilot;Whispr AI,ChatGPT;GitHub Copilot;Whispr AI,Stack Overflow;Stack Exchange,A few times per week,No,,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques,"No, not at all",Yes,Favorable,Greater efficiency,Somewhat distrust,Bad at handling complex tasks,Writing code;Search for answers,Learning about a codebase;Documenting code;Testing code;Committing and reviewing code;Deployment and monitoring,Project planning;Debugging and getting help;Predictive analytics;Generating content or synthetic data,,Writing code,,Search for answers,,Yes,Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Too long,Easy,,
